order_date,shipment_date,region,city,product,category,segment,department,customer_type,quantity,revenue,cost,discount,shipping_cost
2024-12-31,2025-01-07,North,Delhi,Monitor,Electronics,Consumer,Marketing,VIP,15,552240.0,482206.84,0.15,1758.04
2024-10-23,2024-10-25,North,Delhi,T-Shirt,Clothing,Corporate,Sales,New,13,37830.0,35866.37,0.21,684.47
2025-02-11,2025-02-17,West,Ahmedabad,Rice,Grocery,Corporate,Sales,VIP,10,9700.0,9481.24,0.14,848.24
2024-04-22,2024-04-26,South,Bangalore,Laptop,Electronics,Home Office,Marketing,VIP,14,318934.0,223632.55,0.02,378.75
2024-09-13,2024-09-16,North,Chandigarh,Tablet,Electronics,Home Office,Marketing,Returning,19,1483919.0,1158310.17,0.06,853.35
2024-07-30,2024-08-06,North,Delhi,Jeans,Clothing,Corporate,Operations,Returning,1,3572.0,4040.91,0.18,826.11
2024-01-30,2024-02-08,East,Bhubaneswar,Snacks,Grocery,Consumer,Sales,New,5,7730.0,10701.62,0.23,2739.72
2024-03-17,2024-03-24,South,Bangalore,Cabinet,Furniture,Home Office,Marketing,New,5,198955.0,190548.2,0.27,1540.95
2024-06-08,2024-06-11,East,Kolkata,Milk,Grocery,Corporate,Operations,Returning,8,936.0,1395.5,0.09,562.46
2024-08-02,2024-08-04,North,Lucknow,Sofa,Furniture,Consumer,Sales,VIP,6,158724.0,117898.64,0.01,2030.12
2024-01-29,2024-02-03,West,Mumbai,Laptop,Electronics,Corporate,Operations,New,14,584696.0,462712.52,0.04,802.68
2025-04-07,2025-04-10,South,Chennai,Laptop,Electronics,Consumer,Operations,New,19,1200211.0,852334.97,0.03,185.16
